Date,City,CO,NO2,SO2,O3,PM2.5,PM10,Type
2024-10-23 17:00:00+00:00,Zurich,189.0,15.0,0.4,40.0,4.5,7.2,Residential
2024-10-23 18:00:00+00:00,Zurich,192.0,16.0,0.4,39.0,4.9,6.3,Residential
2024-10-23 19:00:00+00:00,Zurich,190.0,15.5,0.4,35.0,5.1,6.4,Residential
2024-10-23 20:00:00+00:00,Zurich,193.0,14.4,0.4,31.0,5.4,6.8,Residential
2024-10-23 21:00:00+00:00,Zurich,191.0,13.5,0.4,31.0,6.2,7.5,Residential
2024-10-23 22:00:00+00:00,Zurich,191.0,11.8,0.4,31.0,7.8,8.7,Residential
2024-10-23 23:00:00+00:00,Zurich,191.0,11.5,0.4,29.0,8.8,9.4,Residential
2024-10-24 00:00:00+00:00,Zurich,192.0,11.7,0.4,24.0,9.5,9.9,Residential
2024-10-24 01:00:00+00:00,Zurich,192.0,11.6,0.4,23.0,9.8,10.2,Residential
2024-10-24 02:00:00+00:00,Zurich,195.0,12.0,0.4,23.0,10.8,11.5,Residential
2024-10-24 03:00:00+00:00,Zurich,195.0,12.8,0.4,22.0,11.7,12.5,Residential
2024-10-24 04:00:00+00:00,Zurich,192.0,14.4,0.4,20.0,12.4,13.4,Residential
2024-10-24 05:00:00+00:00,Zurich,208.0,20.2,0.6,18.0,12.8,14.5,Residential
2024-10-24 06:00:00+00:00,Zurich,231.0,26.9,0.8,14.0,13.4,16.9,Residential
2024-10-24 07:00:00+00:00,Zurich,245.0,26.0,0.8,16.0,14.6,17.8,Residential
2024-10-24 08:00:00+00:00,Zurich,215.0,19.9,0.6,27.0,13.5,16.8,Residential
2024-10-24 09:00:00+00:00,Zurich,205.0,15.1,0.6,32.0,12.7,15.9,Residential
2024-10-24 10:00:00+00:00,Zurich,195.0,11.7,0.6,40.0,12.2,15.6,Residential
2024-10-24 11:00:00+00:00,Zurich,193.0,11.2,0.6,44.0,11.1,13.7,Residential
2024-10-24 12:00:00+00:00,Zurich,197.0,11.1,0.8,50.0,9.0,11.5,Residential
2024-10-24 13:00:00+00:00,Zurich,196.0,11.8,1.0,54.0,8.0,10.6,Residential
2024-10-24 14:00:00+00:00,Zurich,214.0,14.7,1.1,55.0,10.1,13.8,Residential
2024-10-24 15:00:00+00:00,Zurich,219.0,17.4,1.0,58.0,12.4,14.7,Residential
2024-10-24 16:00:00+00:00,Zurich,242.0,27.0,1.1,46.0,14.0,17.9,Residential
2024-10-24 17:00:00+00:00,Zurich,293.0,40.1,1.2,38.0,15.4,22.6,Residential
2024-10-24 18:00:00+00:00,Zurich,306.0,49.4,1.3,30.0,17.0,23.8,Residential
2024-10-24 19:00:00+00:00,Zurich,299.0,43.4,1.4,28.0,18.5,23.8,Residential
2024-10-24 20:00:00+00:00,Zurich,290.0,48.6,1.6,21.0,19.6,24.0,Residential
2024-10-24 21:00:00+00:00,Zurich,287.0,42.5,1.3,15.0,20.7,23.5,Residential
2024-10-24 22:00:00+00:00,Zurich,283.0,38.3,1.1,16.0,24.4,26.5,Residential
2024-10-24 23:00:00+00:00,Zurich,286.0,34.2,1.0,17.0,21.9,23.7,Residential
2024-10-25 00:00:00+00:00,Zurich,288.0,29.7,0.8,18.0,16.8,18.7,Residential
2024-10-25 01:00:00+00:00,Zurich,256.0,27.0,0.6,18.0,14.0,18.4,Residential
2024-10-25 02:00:00+00:00,Zurich,229.0,23.3,0.5,20.0,13.8,15.7,Residential
2024-10-25 03:00:00+00:00,Zurich,214.0,21.3,0.5,20.0,12.7,15.0,Residential
2024-10-25 04:00:00+00:00,Zurich,204.0,21.0,0.5,20.0,11.7,14.3,Residential
2024-10-25 05:00:00+00:00,Zurich,217.0,25.7,0.5,13.0,10.3,13.4,Residential
2024-10-25 06:00:00+00:00,Zurich,256.0,29.9,0.7,9.0,10.3,14.6,Residential
2024-10-25 07:00:00+00:00,Zurich,263.0,36.1,0.8,7.0,13.2,18.4,Residential
2024-10-25 08:00:00+00:00,Zurich,268.0,31.1,0.8,13.0,14.9,19.5,Residential
2024-10-25 09:00:00+00:00,Zurich,243.0,21.9,0.8,26.0,15.0,18.7,Residential
2024-10-25 10:00:00+00:00,Zurich,222.0,17.1,0.8,34.0,15.4,17.5,Residential
2024-10-25 11:00:00+00:00,Zurich,225.0,13.0,0.8,40.0,14.3,16.1,Residential
2024-10-25 12:00:00+00:00,Zurich,220.0,11.5,0.8,47.0,13.4,15.2,Residential
2024-10-25 13:00:00+00:00,Zurich,216.0,10.9,0.8,56.0,12.7,15.1,Residential
2024-10-25 14:00:00+00:00,Zurich,215.0,12.3,0.7,60.0,12.0,15.8,Residential
2024-10-25 15:00:00+00:00,Zurich,214.0,17.7,0.7,54.0,13.0,16.8,Residential
2024-10-25 16:00:00+00:00,Zurich,259.0,24.9,0.7,50.0,13.2,18.0,Residential
2024-10-25 17:00:00+00:00,Zurich,297.0,37.3,0.8,47.0,15.8,22.1,Residential
2024-10-25 18:00:00+00:00,Zurich,298.0,38.4,0.8,38.0,15.8,23.3,Residential
2024-10-25 19:00:00+00:00,Zurich,289.0,35.2,0.9,32.0,18.2,23.8,Residential
2024-10-25 20:00:00+00:00,Zurich,264.0,31.7,1.0,27.0,16.9,23.4,Residential
2024-10-25 21:00:00+00:00,Zurich,253.0,29.9,0.9,19.0,15.6,22.9,Residential
2024-10-25 22:00:00+00:00,Zurich,254.0,29.2,0.9,18.0,15.2,21.2,Residential
2024-10-25 23:00:00+00:00,Zurich,260.0,26.4,0.8,17.0,15.4,20.2,Residential
2024-10-26 00:00:00+00:00,Zurich,230.0,21.9,0.5,19.0,15.2,19.2,Residential
2024-10-26 01:00:00+00:00,Zurich,224.0,22.3,0.3,19.0,15.2,18.7,Residential
2024-10-26 02:00:00+00:00,Zurich,208.0,20.3,0.2,19.0,15.6,19.1,Residential
2024-10-26 03:00:00+00:00,Zurich,202.0,18.7,0.3,18.0,15.0,19.9,Residential
2024-10-26 04:00:00+00:00,Zurich,214.0,17.4,0.3,15.0,15.1,19.6,Residential
2024-10-26 05:00:00+00:00,Zurich,238.0,18.9,0.4,12.0,14.8,19.1,Residential
2024-10-26 06:00:00+00:00,Zurich,263.0,21.5,0.6,10.0,15.0,19.1,Residential
2024-10-26 07:00:00+00:00,Zurich,281.0,21.6,0.8,10.0,15.6,18.8,Residential
2024-10-26 08:00:00+00:00,Zurich,266.0,19.4,0.8,12.0,16.6,18.7,Residential
2024-10-26 09:00:00+00:00,Zurich,254.0,14.7,0.7,14.0,16.9,19.3,Residential
2024-10-26 10:00:00+00:00,Zurich,241.0,13.4,0.7,24.0,16.5,19.5,Residential
2024-10-26 11:00:00+00:00,Zurich,224.0,11.2,0.6,34.0,16.9,18.3,Residential
2024-10-26 12:00:00+00:00,Zurich,221.0,10.7,0.6,40.0,14.9,17.5,Residential
2024-10-26 13:00:00+00:00,Zurich,217.0,10.9,0.6,48.0,13.2,14.7,Residential
2024-10-26 14:00:00+00:00,Zurich,215.0,11.3,0.6,50.0,11.9,15.8,Residential
2024-10-26 15:00:00+00:00,Zurich,217.0,15.0,0.5,46.0,12.4,16.7,Residential
2024-10-26 16:00:00+00:00,Zurich,227.0,18.1,0.5,45.0,12.4,18.2,Residential
2024-10-26 17:00:00+00:00,Zurich,244.0,21.2,0.6,36.0,13.5,20.3,Residential
2024-10-26 18:00:00+00:00,Zurich,261.0,25.8,0.7,30.0,14.5,21.0,Residential
2024-10-26 19:00:00+00:00,Zurich,251.0,23.8,0.7,23.0,17.4,21.2,Residential
2024-10-26 20:00:00+00:00,Zurich,240.0,26.3,0.9,21.0,17.7,21.3,Residential
2024-10-26 21:00:00+00:00,Zurich,231.0,25.9,0.9,21.0,16.0,20.1,Residential
2024-10-26 22:00:00+00:00,Zurich,221.0,24.6,0.8,20.0,14.4,20.9,Residential
2024-10-26 23:00:00+00:00,Zurich,234.0,24.7,0.7,18.0,14.8,21.6,Residential
2024-10-27 00:00:00+00:00,Zurich,247.0,22.6,0.6,17.0,15.8,20.0,Residential
2024-10-27 01:00:00+00:00,Zurich,256.0,22.6,0.5,22.0,15.4,19.0,Residential
2024-10-27 02:00:00+00:00,Zurich,260.0,19.5,0.5,23.0,16.9,18.8,Residential
2024-10-27 03:00:00+00:00,Zurich,253.0,19.0,0.5,25.0,18.1,19.8,Residential
2024-10-27 04:00:00+00:00,Zurich,221.0,19.0,0.5,19.0,18.5,20.0,Residential
2024-10-27 05:00:00+00:00,Zurich,227.0,19.7,0.5,19.0,17.3,20.8,Residential
2024-10-27 06:00:00+00:00,Zurich,252.0,20.6,0.3,15.0,16.9,21.9,Residential
2024-10-27 07:00:00+00:00,Zurich,249.0,20.9,0.4,19.0,17.5,20.5,Residential
2024-10-27 08:00:00+00:00,Zurich,245.0,17.8,0.6,22.0,16.7,21.3,Residential
2024-10-27 09:00:00+00:00,Zurich,214.0,14.5,0.7,25.0,14.8,20.6,Residential
2024-10-27 10:00:00+00:00,Zurich,205.0,10.6,0.7,31.0,12.7,17.3,Residential
2024-10-27 11:00:00+00:00,Zurich,208.0,11.3,0.7,37.0,11.7,16.2,Residential
2024-10-27 12:00:00+00:00,Zurich,208.0,12.2,0.9,44.0,11.8,16.3,Residential
2024-10-27 13:00:00+00:00,Zurich,193.0,10.8,1.0,48.0,12.4,15.4,Residential
2024-10-27 14:00:00+00:00,Zurich,202.0,12.1,0.9,56.0,12.4,16.1,Residential
2024-10-27 15:00:00+00:00,Zurich,202.0,14.4,0.9,51.0,13.6,17.0,Residential
2024-10-27 16:00:00+00:00,Zurich,241.0,20.4,0.9,47.0,15.8,18.9,Residential
2024-10-27 17:00:00+00:00,Zurich,269.0,30.3,1.1,39.0,17.0,20.4,Residential
2024-10-27 18:00:00+00:00,Zurich,283.0,33.6,1.1,26.0,19.1,26.4,Residential
2024-10-27 19:00:00+00:00,Zurich,312.0,33.6,1.1,20.0,19.5,29.0,Residential
2024-10-27 20:00:00+00:00,Zurich,321.0,36.2,1.2,18.0,20.4,30.5,Residential
2024-10-27 21:00:00+00:00,Zurich,299.0,36.2,1.2,17.0,20.8,31.4,Residential
2024-10-27 22:00:00+00:00,Zurich,262.0,34.4,1.1,17.0,20.3,30.3,Residential
2024-10-27 23:00:00+00:00,Zurich,255.0,32.0,1.0,14.0,18.9,26.4,Residential
2024-10-28 00:00:00+00:00,Zurich,250.0,27.6,0.8,15.0,17.9,21.9,Residential
2024-10-28 01:00:00+00:00,Zurich,228.0,26.0,0.7,15.0,16.2,18.0,Residential
2024-10-28 02:00:00+00:00,Zurich,227.0,23.7,0.6,17.0,16.6,18.4,Residential
2024-10-28 03:00:00+00:00,Zurich,226.0,23.3,0.7,16.0,17.7,19.5,Residential
2024-10-28 04:00:00+00:00,Zurich,230.0,23.0,0.7,15.0,18.2,20.0,Residential
2024-10-28 05:00:00+00:00,Zurich,227.0,22.1,0.6,14.0,18.2,20.5,Residential
2024-10-28 06:00:00+00:00,Zurich,268.0,25.2,0.9,12.0,18.7,21.7,Residential
2024-10-28 07:00:00+00:00,Zurich,317.0,30.5,1.1,9.0,19.1,23.5,Residential
2024-10-28 08:00:00+00:00,Zurich,341.0,29.2,1.3,11.0,19.5,25.2,Residential
2024-10-28 09:00:00+00:00,Zurich,244.0,24.1,1.1,20.0,20.1,25.5,Residential
2024-10-28 10:00:00+00:00,Zurich,256.0,20.7,1.0,23.0,19.2,26.6,Residential
2024-10-28 11:00:00+00:00,Zurich,240.0,17.6,0.9,34.0,22.3,27.8,Residential
2024-10-28 12:00:00+00:00,Zurich,223.0,16.1,0.9,44.0,21.3,25.7,Residential
2024-10-28 13:00:00+00:00,Zurich,215.0,14.6,1.0,52.0,19.2,23.4,Residential
2024-10-28 14:00:00+00:00,Zurich,219.0,16.5,1.3,60.0,19.0,24.0,Residential
2024-10-28 15:00:00+00:00,Zurich,244.0,20.6,1.4,53.0,20.7,27.6,Residential
2024-10-28 16:00:00+00:00,Zurich,278.0,45.3,1.5,41.0,24.0,30.2,Residential
2024-10-28 17:00:00+00:00,Zurich,325.0,58.0,1.7,25.0,25.5,33.0,Residential
2024-10-28 18:00:00+00:00,Zurich,350.0,60.0,1.9,24.0,26.3,36.5,Residential
2024-10-28 19:00:00+00:00,Zurich,384.0,58.5,1.9,23.0,28.5,37.3,Residential
2024-10-28 20:00:00+00:00,Zurich,360.0,55.0,1.9,15.0,31.0,37.4,Residential
2024-10-28 21:00:00+00:00,Zurich,360.0,55.7,1.9,11.0,33.3,39.2,Residential
2024-10-28 22:00:00+00:00,Zurich,370.0,52.0,1.8,11.0,36.2,41.9,Residential
2024-10-28 23:00:00+00:00,Zurich,350.0,41.6,1.2,13.0,37.6,44.6,Residential
2024-10-29 00:00:00+00:00,Zurich,296.0,31.9,0.5,16.0,30.5,37.5,Residential
2024-10-29 01:00:00+00:00,Zurich,306.0,29.7,0.8,15.0,25.9,31.1,Residential
2024-10-29 02:00:00+00:00,Zurich,259.0,26.6,0.7,21.0,25.9,31.6,Residential
2024-10-29 03:00:00+00:00,Zurich,255.0,24.5,0.6,20.0,25.6,30.9,Residential
2024-10-29 04:00:00+00:00,Zurich,252.0,26.1,0.5,14.0,25.0,29.7,Residential
2024-10-29 05:00:00+00:00,Zurich,254.0,28.3,0.6,13.0,26.3,31.7,Residential
2024-10-29 06:00:00+00:00,Zurich,267.0,34.8,0.8,9.0,28.7,35.7,Residential
2024-10-29 07:00:00+00:00,Zurich,309.0,36.6,0.9,6.0,29.3,37.6,Residential
2024-10-29 08:00:00+00:00,Zurich,326.0,35.5,1.1,10.0,27.3,34.8,Residential
2024-10-29 09:00:00+00:00,Zurich,291.0,25.9,1.3,17.0,26.3,33.0,Residential
2024-10-29 10:00:00+00:00,Zurich,291.0,23.9,1.3,21.0,26.5,32.6,Residential
2024-10-29 11:00:00+00:00,Zurich,268.0,22.5,1.4,32.0,26.3,32.5,Residential
2024-10-29 12:00:00+00:00,Zurich,248.0,19.0,1.4,45.0,29.2,35.1,Residential
2024-10-29 13:00:00+00:00,Zurich,235.0,17.6,1.3,50.0,29.1,34.5,Residential
2024-10-29 14:00:00+00:00,Zurich,232.0,20.2,1.3,54.0,28.7,33.8,Residential
2024-10-29 15:00:00+00:00,Zurich,255.0,25.6,1.4,48.0,30.0,35.4,Residential
2024-10-29 16:00:00+00:00,Zurich,297.0,50.1,1.6,35.0,33.3,41.2,Residential
2024-10-29 17:00:00+00:00,Zurich,368.0,62.0,1.9,28.0,36.5,43.1,Residential
2024-10-29 18:00:00+00:00,Zurich,376.0,65.2,2.0,16.0,38.9,44.7,Residential
2024-10-29 19:00:00+00:00,Zurich,402.0,63.1,2.1,9.0,41.3,47.0,Residential
2024-10-29 20:00:00+00:00,Zurich,395.0,62.2,1.8,6.0,43.0,48.0,Residential
2024-10-29 21:00:00+00:00,Zurich,355.0,58.4,1.6,6.0,43.2,48.4,Residential
2024-10-29 22:00:00+00:00,Zurich,339.0,46.1,1.2,6.0,36.6,39.4,Residential
2024-10-29 23:00:00+00:00,Zurich,320.0,39.7,0.9,10.0,31.5,35.5,Residential
2024-10-30 00:00:00+00:00,Zurich,305.0,40.2,0.6,8.0,30.7,35.3,Residential
2024-10-30 01:00:00+00:00,Zurich,306.0,28.6,0.6,11.0,31.1,35.8,Residential
2024-10-30 02:00:00+00:00,Zurich,281.0,27.3,0.3,12.0,31.3,36.1,Residential
2024-10-30 03:00:00+00:00,Zurich,254.0,27.1,0.4,14.0,29.6,35.4,Residential
2024-10-30 04:00:00+00:00,Zurich,237.0,25.7,0.6,16.0,29.2,34.7,Residential
2024-10-30 05:00:00+00:00,Zurich,277.0,27.2,0.7,12.0,29.3,33.6,Residential
2024-10-30 06:00:00+00:00,Zurich,303.0,28.5,0.9,7.0,31.2,36.8,Residential
2024-10-30 07:00:00+00:00,Zurich,361.0,35.9,0.8,6.0,33.4,37.9,Residential
2024-10-30 08:00:00+00:00,Zurich,379.0,34.2,1.0,11.0,31.3,35.9,Residential
2024-10-30 09:00:00+00:00,Zurich,267.0,26.4,0.9,26.0,25.5,31.2,Residential
2024-10-30 10:00:00+00:00,Zurich,233.0,17.9,0.9,32.0,26.6,29.4,Residential
2024-10-30 11:00:00+00:00,Zurich,220.0,14.1,0.8,42.0,24.4,28.8,Residential
2024-10-30 12:00:00+00:00,Zurich,210.0,12.0,0.8,50.0,22.3,26.4,Residential
2024-10-30 13:00:00+00:00,Zurich,204.0,11.3,0.8,58.0,21.2,23.4,Residential
2024-10-30 14:00:00+00:00,Zurich,204.0,12.1,0.8,61.0,19.6,22.8,Residential
2024-10-30 15:00:00+00:00,Zurich,216.0,16.3,0.8,62.0,20.9,24.6,Residential
2024-10-30 16:00:00+00:00,Zurich,266.0,28.6,1.0,58.0,20.8,28.0,Residential
2024-10-30 17:00:00+00:00,Zurich,292.0,38.6,1.2,39.0,21.0,27.3,Residential
2024-10-30 18:00:00+00:00,Zurich,305.0,43.1,1.3,26.0,22.9,32.1,Residential
2024-10-30 19:00:00+00:00,Zurich,303.0,41.7,1.2,16.0,24.5,30.9,Residential
2024-10-30 20:00:00+00:00,Zurich,298.0,40.3,1.2,19.0,26.7,30.3,Residential
2024-10-30 21:00:00+00:00,Zurich,281.0,38.6,1.0,14.0,26.3,31.9,Residential
2024-10-30 22:00:00+00:00,Zurich,271.0,33.0,0.8,19.0,28.9,31.8,Residential
2024-10-30 23:00:00+00:00,Zurich,257.0,31.8,0.5,20.0,27.9,31.0,Residential
2024-10-31 00:00:00+00:00,Zurich,239.0,23.5,0.5,24.0,27.5,30.1,Residential
2024-10-31 01:00:00+00:00,Zurich,233.0,18.3,0.5,22.0,25.5,27.5,Residential
2024-10-31 02:00:00+00:00,Zurich,232.0,15.3,0.5,22.0,26.1,27.8,Residential
2024-10-31 03:00:00+00:00,Zurich,231.0,15.6,0.4,23.0,26.5,28.1,Residential
2024-10-31 04:00:00+00:00,Zurich,230.0,17.3,0.4,22.0,26.5,27.9,Residential
2024-10-31 05:00:00+00:00,Zurich,236.0,18.0,0.4,18.0,26.0,27.3,Residential
2024-10-31 06:00:00+00:00,Zurich,249.0,25.3,0.5,12.0,26.1,31.2,Residential
2024-10-31 07:00:00+00:00,Zurich,279.0,30.5,0.7,9.0,27.4,33.8,Residential
2024-10-31 08:00:00+00:00,Zurich,262.0,21.9,0.6,20.0,28.7,32.2,Residential
2024-10-31 09:00:00+00:00,Zurich,256.0,19.3,0.6,22.0,29.3,32.5,Residential
2024-10-31 10:00:00+00:00,Zurich,240.0,15.5,0.5,30.0,29.0,31.8,Residential
2024-10-31 11:00:00+00:00,Zurich,233.0,13.2,0.5,37.0,28.2,30.8,Residential
2024-10-31 12:00:00+00:00,Zurich,223.0,11.7,0.6,45.0,25.0,28.8,Residential
2024-10-31 13:00:00+00:00,Zurich,223.0,11.7,0.6,50.0,25.0,28.4,Residential
2024-10-31 14:00:00+00:00,Zurich,223.0,11.8,0.6,53.0,22.3,29.4,Residential
2024-10-31 15:00:00+00:00,Zurich,238.0,14.4,0.6,57.0,24.0,30.1,Residential
2024-10-31 16:00:00+00:00,Zurich,280.0,25.4,0.8,49.0,24.0,32.5,Residential
2024-10-31 17:00:00+00:00,Zurich,296.0,36.0,1.2,36.0,27.5,34.3,Residential
2024-10-31 18:00:00+00:00,Zurich,321.0,47.4,1.4,36.0,27.6,37.5,Residential
2024-10-31 19:00:00+00:00,Zurich,315.0,37.1,0.9,25.0,27.8,37.0,Residential
2024-10-31 20:00:00+00:00,Zurich,319.0,43.9,0.8,19.0,30.1,35.4,Residential
2024-10-31 21:00:00+00:00,Zurich,301.0,34.6,0.9,13.0,31.6,34.9,Residential
2024-10-31 22:00:00+00:00,Zurich,295.0,35.3,0.7,10.0,28.3,33.2,Residential
2024-10-31 23:00:00+00:00,Zurich,290.0,28.8,0.5,11.0,27.7,33.2,Residential
2024-11-01 00:00:00+00:00,Zurich,282.0,24.5,0.5,14.0,27.6,31.6,Residential
2024-11-01 01:00:00+00:00,Zurich,274.0,24.0,0.4,19.0,27.6,31.8,Residential
2024-11-01 02:00:00+00:00,Zurich,273.0,23.3,0.4,22.0,27.6,32.0,Residential
2024-11-01 03:00:00+00:00,Zurich,262.0,21.6,0.4,22.0,27.5,31.9,Residential
2024-11-01 04:00:00+00:00,Zurich,259.0,19.3,0.4,20.0,28.3,32.3,Residential
2024-11-01 05:00:00+00:00,Zurich,256.0,25.4,0.5,17.0,28.8,33.0,Residential
2024-11-01 06:00:00+00:00,Zurich,266.0,31.3,1.3,14.0,29.4,34.4,Residential
2024-11-01 07:00:00+00:00,Zurich,315.0,37.7,1.0,7.0,30.6,36.8,Residential
2024-11-01 08:00:00+00:00,Zurich,379.0,39.2,0.7,9.0,32.1,38.3,Residential
2024-11-01 09:00:00+00:00,Zurich,354.0,31.8,0.8,18.0,33.3,38.1,Residential
2024-11-01 10:00:00+00:00,Zurich,314.0,23.9,0.9,25.0,33.5,38.2,Residential
2024-11-01 11:00:00+00:00,Zurich,242.0,18.7,0.8,39.0,28.2,32.7,Residential
2024-11-01 12:00:00+00:00,Zurich,212.0,15.1,0.8,47.0,24.0,28.6,Residential
2024-11-01 13:00:00+00:00,Zurich,203.0,13.9,0.8,52.0,20.1,25.1,Residential
2024-11-01 14:00:00+00:00,Zurich,194.0,14.8,0.7,55.0,18.0,25.3,Residential
2024-11-01 15:00:00+00:00,Zurich,211.0,19.0,0.8,53.0,17.2,24.4,Residential
2024-11-01 16:00:00+00:00,Zurich,275.0,34.6,0.9,47.0,19.2,28.9,Residential
2024-11-01 17:00:00+00:00,Zurich,317.0,48.7,1.1,22.0,22.7,31.4,Residential
2024-11-01 18:00:00+00:00,Zurich,316.0,53.3,1.1,9.0,25.0,31.4,Residential
2024-11-01 19:00:00+00:00,Zurich,339.0,56.8,1.2,8.0,25.2,30.1,Residential
2024-11-01 20:00:00+00:00,Zurich,324.0,47.9,1.1,11.0,23.8,30.2,Residential
2024-11-01 21:00:00+00:00,Zurich,304.0,38.9,1.2,17.0,18.8,31.0,Residential
2024-11-01 22:00:00+00:00,Zurich,287.0,38.1,1.0,15.0,23.3,27.6,Residential
2024-11-01 23:00:00+00:00,Zurich,273.0,36.0,0.8,15.0,23.2,27.8,Residential
2024-11-02 00:00:00+00:00,Zurich,267.0,36.3,0.8,15.0,18.8,23.4,Residential
2024-11-02 01:00:00+00:00,Zurich,275.0,37.8,0.7,16.0,15.4,20.8,Residential
2024-11-02 02:00:00+00:00,Zurich,272.0,35.7,0.5,16.0,16.3,20.9,Residential
2024-11-02 03:00:00+00:00,Zurich,274.0,32.0,0.6,11.0,16.6,21.3,Residential
2024-11-02 04:00:00+00:00,Zurich,266.0,30.1,0.6,10.0,16.6,21.4,Residential
2024-11-02 05:00:00+00:00,Zurich,295.0,31.4,0.8,9.0,17.9,23.0,Residential
2024-11-02 06:00:00+00:00,Zurich,295.0,32.5,1.0,6.0,19.6,25.4,Residential
2024-11-02 07:00:00+00:00,Zurich,285.0,33.0,1.0,6.0,22.2,29.2,Residential
2024-11-02 08:00:00+00:00,Zurich,271.0,25.6,0.8,15.0,22.3,29.7,Residential
2024-11-02 09:00:00+00:00,Zurich,245.0,17.4,0.6,21.0,22.7,29.6,Residential
2024-11-02 10:00:00+00:00,Zurich,226.0,12.6,0.5,28.0,25.5,28.1,Residential
2024-11-02 11:00:00+00:00,Zurich,219.0,10.4,0.5,35.0,25.2,28.7,Residential
2024-11-02 12:00:00+00:00,Zurich,206.0,8.4,0.4,44.0,21.9,24.8,Residential
2024-11-02 13:00:00+00:00,Zurich,191.0,7.8,0.4,50.0,19.0,22.7,Residential
2024-11-02 14:00:00+00:00,Zurich,185.0,7.9,0.4,53.0,17.9,23.0,Residential
2024-11-02 15:00:00+00:00,Zurich,181.0,8.3,0.4,54.0,17.3,22.0,Residential
2024-11-02 16:00:00+00:00,Zurich,183.0,10.1,0.4,54.0,17.5,22.9,Residential
2024-11-02 17:00:00+00:00,Zurich,201.0,11.6,0.4,50.0,16.6,22.1,Residential
2024-11-02 18:00:00+00:00,Zurich,209.0,13.5,0.5,47.0,16.7,21.6,Residential
2024-11-02 19:00:00+00:00,Zurich,210.0,13.9,0.6,45.0,16.6,20.8,Residential
2024-11-02 20:00:00+00:00,Zurich,216.0,13.2,0.6,43.0,17.2,20.6,Residential
2024-11-02 21:00:00+00:00,Zurich,212.0,12.8,0.6,43.0,17.3,20.9,Residential
2024-11-02 22:00:00+00:00,Zurich,208.0,12.5,0.5,42.0,17.2,20.6,Residential
2024-11-02 23:00:00+00:00,Zurich,203.0,11.3,0.4,40.0,17.0,20.4,Residential
2024-11-03 00:00:00+00:00,Zurich,197.0,10.1,0.5,39.0,17.9,20.6,Residential
2024-11-03 01:00:00+00:00,Zurich,197.0,9.2,0.5,37.0,16.1,18.9,Residential
2024-11-03 02:00:00+00:00,Zurich,192.0,8.6,0.4,38.0,17.3,18.9,Residential
2024-11-03 03:00:00+00:00,Zurich,190.0,8.3,0.4,36.0,18.2,19.4,Residential
2024-11-03 04:00:00+00:00,Zurich,194.0,8.7,0.4,32.0,18.6,19.5,Residential
2024-11-03 05:00:00+00:00,Zurich,198.0,9.6,0.4,32.0,18.9,19.8,Residential
2024-11-03 06:00:00+00:00,Zurich,203.0,12.6,0.6,28.0,19.2,20.9,Residential
2024-11-03 07:00:00+00:00,Zurich,218.0,15.4,0.8,25.0,19.7,21.3,Residential
2024-11-03 08:00:00+00:00,Zurich,215.0,13.6,0.6,30.0,20.3,22.0,Residential
2024-11-03 09:00:00+00:00,Zurich,211.0,11.0,0.5,33.0,20.4,22.1,Residential
2024-11-03 10:00:00+00:00,Zurich,202.0,7.8,0.5,38.0,19.6,21.1,Residential
2024-11-03 11:00:00+00:00,Zurich,191.0,7.3,0.5,44.0,18.2,20.9,Residential
2024-11-03 12:00:00+00:00,Zurich,190.0,6.7,0.4,48.0,17.3,22.0,Residential
2024-11-03 13:00:00+00:00,Zurich,193.0,7.5,0.5,50.0,17.7,22.1,Residential
2024-11-03 14:00:00+00:00,Zurich,197.0,8.7,0.5,50.0,17.9,22.7,Residential
2024-11-03 15:00:00+00:00,Zurich,205.0,11.2,0.7,47.0,19.0,23.9,Residential
2024-11-03 16:00:00+00:00,Zurich,230.0,20.4,0.8,46.0,20.5,24.2,Residential
2024-11-03 17:00:00+00:00,Zurich,262.0,25.5,1.1,38.0,21.4,27.0,Residential
2024-11-03 18:00:00+00:00,Zurich,287.0,31.5,1.1,19.0,21.7,27.6,Residential
2024-11-03 19:00:00+00:00,Zurich,315.0,35.2,1.2,13.0,23.0,31.2,Residential
2024-11-03 20:00:00+00:00,Zurich,320.0,37.6,1.1,9.0,25.4,30.6,Residential
2024-11-03 21:00:00+00:00,Zurich,292.0,34.8,1.0,9.0,28.8,31.5,Residential
2024-11-03 22:00:00+00:00,Zurich,275.0,31.0,0.9,9.0,26.1,29.2,Residential
2024-11-03 23:00:00+00:00,Zurich,262.0,29.3,0.7,11.0,26.3,28.6,Residential
2024-11-04 00:00:00+00:00,Zurich,274.0,25.9,0.6,14.0,25.4,30.5,Residential
2024-11-04 01:00:00+00:00,Zurich,269.0,24.5,0.4,16.0,23.1,31.2,Residential
2024-11-04 02:00:00+00:00,Zurich,260.0,22.6,0.4,18.0,21.5,29.0,Residential
2024-11-04 03:00:00+00:00,Zurich,246.0,20.1,0.4,19.0,20.8,27.7,Residential
2024-11-04 04:00:00+00:00,Zurich,236.0,17.2,0.4,20.0,20.6,26.7,Residential
2024-11-04 05:00:00+00:00,Zurich,237.0,16.2,0.5,15.0,23.6,27.5,Residential
2024-11-04 06:00:00+00:00,Zurich,269.0,24.3,0.5,10.0,25.7,28.1,Residential
2024-11-04 07:00:00+00:00,Zurich,293.0,30.3,0.6,6.0,26.0,30.1,Residential
